album_id,genre
623,0
4605,1
13012,0
12761,0
5496,1
5830,2
23979,1
12184,0
5719,2
26262,1
9538,2
13833,0
212,2
3546,2
8689,2
6254,2
292,0
13515,0
1521,1
18568,2
3291,0
6560,2
8151,0
16018,2
6537,2
11694,2
6275,2
15403,1
11247,0
15315,0
1422,0
14849,1
9170,0
10003,0
2164,2
1194,2
12822,0
2648,2
6563,2
11925,0
4528,2
22575,1
7149,2
12613,1
26173,0
14519,1
14568,2
12447,2
284,1
2780,2
1614,2
5397,2
11348,0
12504,0
12594,0
6288,0
13425,0
427,0
15940,0
7516,2
16979,1
13064,1
23759,1
16230,0
14994,0
10658,1
15916,0
6295,2
12841,2
11612,0
8036,2
1653,2
13372,2
25511,2
5117,2
11862,0
10476,2
13849,1
13309,0
4915,0
20357,2
6953,0
11935,0
7759,0
9812,0
14436,1
614,2
10041,1
11063,0
4284,0
9101,1
448,0
8074,0
22764,2
10332,2
3085,0
22561,2
26144,2
8430,1
3022,1
12,2
4241,1
5054,1
7027,0
4942,2
2749,2
12733,2
12490,1
10290,1
6830,1
4586,2
15434,2
11300,2
1480,2
4747,2
16787,0
1028,1
278,0
12518,0
5478,1
8342,2
21016,2
12892,1
10200,1
15314,0
1949,0
1507,2
836,1
10204,0
14536,1
1091,2
10388,2
205,0
6989,0
25055,2
25514,2
15167,2
6630,1
5878,2
10672,0
11452,0
25357,0
5206,0
5987,0
26111,2
2341,0
1013,1
7422,2
9709,1
25477,2
25881,1
15539,1
966,0
9907,0
2002,1
4719,1
25443,2
2485,0
25449,1
16475,0
23001,0
26225,0
1645,1
9695,0
24995,2
11392,0
1331,0
16784,2
4996,2
16305,1
25919,1
10356,0
2398,0
1686,2
15592,0
4369,2
5200,2
10890,1
612,0
4084,0
7714,0
26328,1
929,2
6171,2
13407,0
7946,2
2502,1
2565,1
15624,2
11055,2
2657,1
12565,0
15907,1
2020,2
9536,0
7999,1
13962,0
5776,2
12584,0
11686,0
9776,1
12701,0
14902,0
3530,0
707,1
9364,0
14703,1
9926,2
18169,2
25410,0
9307,0
5170,1
23933,1
22960,2
4923,2
10899,1
2524,2
25068,1
7331,2
25493,1
5628,2
1548,2
10566,0
25752,2
3763,0
10245,2
4969,0
18767,1
23659,1
13983,0
19825,2
2046,0
7392,2
10214,2
11027,2
13325,2
9472,2
4570,2
3060,2
5155,2
20378,1
1601,1
1644,1
24879,1
6013,2
13234,2
14874,0
12639,2
15536,0
16744,0
11937,0
914,1
10215,1
17977,1
4365,1
2459,0
5852,1
26289,2
26016,2
3432,1
7952,2
24662,1
5324,2
2250,2
15124,1
2566,2
15496,1
10673,0
18868,1
11548,2
12432,0
2775,0
23844,2
12770,0
5181,0
8611,0
286,0
25662,2
586,1
26082,1
14599,2
6687,2
9906,2
15609,1
13861,0
1829,1
7736,1
6437,1
3837,2
948,0
856,0
2645,0
11929,2
9438,2
3828,0
4554,1
25976,1
12985,0
5700,2
25891,0
10478,0
4826,0
10796,2
3620,1
13046,1
18750,1
9324,2
3412,0
8173,1
23130,1
529,0
9401,2
5634,0
7889,2
5064,0
9772,1
4779,1
14414,0
14,0
14564,2
13668,2
12179,2
17301,1
8793,0
7827,1
24056,1
15275,0
9939,2
26322,0
211,0
14367,1
13249,2
8590,0
23159,2
7238,2
8822,0
20070,2
15119,0
13961,0
22809,1
4781,0
270,0
18638,1
3975,2
10563,0
11573,1
2180,1
11111,1
11431,0
12615,0
16031,2
14204,1
8646,2
2033,0
10153,1
882,0
1958,1
11523,0
279,0
14137,0
2242,2
10340,0
24977,1
25488,1
11135,2
8002,0
11060,2
7723,2
12843,0
9169,1
14866,0
17665,2
21913,2
15187,1
307,0
3385,2
20669,1
2071,2
1397,1
3642,1
10984,2
7732,1
25369,0
9286,2
14854,0
660,0
10818,0
14661,0
416,0
14557,1
13617,2
10599,0
19944,1
2253,1
2138,2
2127,1
1322,1
15867,2
16097,2
633,2
588,2
17184,2
14084,0
13398,1
7980,0
14593,1
12499,0
10177,0
18975,1
20045,2
18696,1
20495,1
7563,0
7907,0
5819,1
9632,0
14300,1
383,0
11485,2
6056,1
4464,2
14362,1
24038,2
2201,1
2105,0
22749,1
1624,2
6985,2
25601,2
2875,1
12300,1
300,0
5739,1
13229,1
13187,0
13965,0
4820,2
9137,1
9235,1
1254,0
25586,2
13604,2
110,0
16987,1
13768,0
25644,2
18889,2
226,0
2694,2
11200,1
8043,2
8049,0
7398,2
25483,2
18840,1
25597,0
18289,1
13241,1
19272,1
13361,0
2251,1
15031,1
9243,0
9239,2
21067,1
14473,1
4097,2
4945,2
2846,2
4179,0
5699,2
26281,2
8235,1
3161,1
9505,1
26180,1
3203,2
12098,2
1879,1
17827,0
1181,1
5767,2
3038,2
19808,1
4279,2
26240,1
11056,2
2531,1
22755,1
25822,0
4935,0
19427,0
8733,1
21364,1
4667,2
10926,2
189,0
9503,1
19888,2
12567,2
15065,0
22111,1
1683,2
17487,2
12507,0
13131,2
11941,2
13848,0
15285,0
9221,1
7951,2
4294,2
24169,2
12246,1
14311,2
14877,1
1637,2
21685,1
7326,1
17862,2
10274,0
8706,2
6205,1
26102,0
42,2
9671,2
2579,0
11684,2
15406,1
4186,1
15681,1
5442,1
10886,2
7358,2
9955,1
6790,2
6388,0
117,1
11614,0
12286,2
16461,2
15683,0
19794,2
15997,1
17834,1
23918,1
25501,2
713,1
11508,0
2434,0
20080,2
7627,2
5732,0
9637,0
17219,2
15420,1
10268,1
1520,2
2342,2
13213,0
16159,2
3623,2
114,1
10442,1
6661,2
4700,1
6446,1
17107,0
13858,1
468,1
25799,1
13162,1
6681,1
12978,1
22693,2
11728,1
14904,0
9091,0
11622,0
9663,0
9899,1
4620,2
11404,1
4637,1
12593,2
1353,0
4963,2
15957,1
11621,2
12982,0
5622,0
13911,0
13170,0
2386,0
5695,0
700,1
12521,2
13338,2
25423,0
417,0
12796,1
7148,0
2929,2
7483,2
5867,2
9682,1
10522,0
24028,2
1802,2
15943,0
8445,0
2404,0
3932,1
16618,1
18020,1
5128,1
10305,1
9848,1
7985,2
4998,2
9784,0
3476,2
995,0
25486,2
23795,1
3174,2
14313,0
2642,1
3596,2
13421,1
9564,0
12000,1
10122,0
4868,0
14698,0
14758,2
6228,0
18200,1
8669,1
3830,2
2802,0
9971,1
1874,0
13522,0
3959,1
5522,2
6725,0
7702,2
630,0
25793,1
12626,0
9477,1
7719,1
12429,2
11797,0
22500,2
21150,1
490,0
15276,1
794,0
12973,1
5897,1
8398,0
26000,0
593,1
963,1
7375,0
15033,1
26480,1
869,0
18211,1
23189,1
17661,2
10614,0
18261,1
6195,2
14762,2
11787,1
23371,2
9037,0
1311,0
6305,1
14617,1
12092,0
19143,0
5252,0
7175,2
13183,2
25463,2
13881,0
9126,1
2504,1
4106,1
13575,0
8202,2
11037,0
29,0
12599,2
18570,2
6139,0
8635,0
10310,1
10348,0
24344,2
11225,1
15833,0
917,0
706,2
5593,2
5843,0
2503,1
1943,0
15679,0
13157,1
1501,0
13748,1
12468,2
4210,0
5632,0
9000,2
11343,2
6192,0
10874,1
432,0
14930,0
6057,0
5105,2
6410,2
22593,2
13791,0
1552,2
2784,2
7800,0
7747,2
3794,2
12430,0
6931,1
24383,2
9798,0
1017,1
3340,2
8969,2
8213,0
4226,1
8140,1
15073,1
13201,0
5898,2
176,0
4467,2
12347,0
2979,2
24846,2
10713,0
1132,1
25873,2
2520,1
15528,1
1329,1
6216,2
13083,0
12463,0
553,0
4016,2
5642,2
15927,0
172,0
6213,2
1070,0
2303,0
24857,2
11607,2
14784,1
23647,1
377,1
8247,2
10243,1
9639,0
2708,0
7880,2
12453,2
5345,1
14546,1
1438,2
10155,1
14470,2
681,0
8929,2
14388,0
21736,1
25476,2
384,0
10709,0
5174,1
15146,1
14164,0
12646,1
6412,2
10953,0
12998,0
8337,2
3923,1
13902,0
2750,0
4773,2
3352,2
3839,1
7918,0
21765,1
5556,1
18684,1
10691,0
13133,0
9194,2
10113,1
9084,1
2811,1
9369,2
25484,2
15721,1
2612,2
4865,1
6260,0
15445,0
21257,1
1222,1
9900,1
4341,2
3906,2
26117,1
16234,2
3606,2
2446,0
6023,2
6745,0
1189,1
2683,0
12018,2
6290,0
2914,2
1197,1
25893,1
7921,2
4212,2
25399,0
11537,0
8949,2
4882,2
7544,2
13686,0
5803,1
15090,2
9909,1
26473,1
3925,0
10284,0
1146,1
16011,2
4673,1
14868,1
7847,2
3415,1
526,0
17545,0
3136,2
4895,2
7447,2
8615,2
16925,2
12725,0
11742,0
13084,1
13304,1
1,0
14239,1
15714,2
24937,2
10875,0
6001,1
12473,1
8082,2
8315,0
395,0
14517,2
1957,0
8955,0
23045,1
24619,1
22760,2
1920,1
1482,0
451,1
12966,0
11029,1
6554,1
19270,2
13280,0
11566,2
26210,1
13787,1
16496,2
16680,0
952,0
7165,1
5172,1
13330,0
8703,2
14746,0
6070,0
13497,1
14612,1
18350,0
11067,0
15086,1
2027,2
6808,1
13717,1
22661,2
16299,0
2491,1
14004,2
4653,0
2166,2
12119,0
15070,1
10915,0
11997,2
16175,1
6853,1
2205,2
848,2
22958,1
6885,0
3681,1
15460,1
6256,0
5978,0
25623,2
6750,2
786,1
14763,1
19209,2
16709,2
4608,0
2352,2
17611,2
4894,2
11655,2
9448,1
7245,0
11236,0
14962,1
9934,2
15910,0
5148,2
7466,1
7828,0
458,2
1362,2
3086,0
13322,1
10679,0
4445,0
7456,0
6594,2
1002,1
1572,0
25153,2
12223,1
15973,1
19,0
23518,2
12301,0
2968,2
2109,0
4504,0
24066,1
3624,1
5123,0
23252,2
3718,1
11210,2
10946,0
7235,2
9606,0
6520,2
4435,0
5651,1
5714,1
181,1
7878,0
45,1
724,0
15145,0
6248,0
11527,0
10769,1
15127,1
10560,0
13674,0
14056,0
2169,0
6510,2
17544,2
2299,1
1932,0
1440,2
13378,1
325,2
14126,0
2627,2
20324,1
3813,1
8293,0
1694,0
1882,2
20419,1
22617,1
7017,2
15163,0
4479,1
3431,0
9151,0
9875,2
7853,1
20743,2
6225,2
1120,1
1739,1
10207,0
7334,2
6600,0
10613,1
8770,1
2484,0
9855,0
14146,1
9674,2
14649,2
9124,1
727,2
8327,0
3950,2
9460,0
6653,1
14675,0
14701,1
3215,0
22276,2
26179,1
15248,0
1001,0
15949,0
24171,2
8068,0
8874,0
1517,2
12036,2
11230,0
15772,0
14207,0
10605,2
21451,1
17557,1
8804,2
7816,2
12692,0
21906,1
23426,1
12651,2
13340,0
20294,2
24521,2
15911,0
6902,0
26063,1
17820,1
436,0
3388,2
14523,1
8693,2
2320,0
10565,0
12342,0
6657,2
1394,2
2480,0
0,0
16174,0
7990,2
20115,1
20856,2
22481,1
14769,2
282,0
3864,1
315,1
15361,0
6815,0
3955,0
6132,1
14307,1
7524,2
14185,1
1043,0
3081,1
9648,0
7881,0
11529,2
3263,0
8296,0
2897,2
2701,1
8326,2
7381,2
9361,0
10681,0
7643,2
13986,2
25911,2
25499,2
536,0
18041,1
370,1
10710,0
12947,0
9704,0
12758,0
12147,0
11155,0
15013,1
23127,1
1364,2
8320,1
15486,0
2913,0
2758,1
9624,0
12743,1
12896,1
12535,1
25630,2
26284,2
8695,1
3047,2
129,2
12720,2
9150,2
3120,1
14014,1
21635,2
20656,1
3433,1
18494,1
5781,0
6136,0
13469,0
6999,2
15766,2
6869,1
10726,1
26155,2
14813,0
2239,2
19687,1
112,2
25701,2
10720,0
13376,2
221,0
6629,2
2117,2
13960,1
25126,1
24431,1
15601,1
26103,0
8677,0
8762,2
9942,0
10006,1
11354,0
1062,2
8760,2
10624,2
11924,0
4134,2
5079,2
15144,1
14154,1
4182,0
14889,1
3361,2
11032,0
7094,0
1518,0
4678,2
4400,0
7776,0
18122,1
5214,1
14053,0
20531,2
9890,2
18423,2
15627,0
25524,2
7174,1
20301,2
1641,0
3410,1
12178,1
13816,0
5538,0
1852,1
7784,0
6934,2
504,2
6540,0
25487,1
3405,2
4494,1
1768,1
13710,0
16255,0
554,0
17492,1
24299,2
18281,1
4870,2
8648,0
11194,2
20450,1
9957,0
14213,0
5003,1
26219,1
11495,2
5136,1
17038,1
9973,1
16460,2
3659,2
1925,0
12618,0
3772,2
22911,1
3868,0
3531,0
1428,0
10772,1
14850,1
736,1
19084,1
5412,1
3919,2
22965,1
2853,0
9691,1
6920,2
13432,1
104,0
24292,2
17978,2
12398,0
1828,1
20261,2
20632,1
7575,1
26360,1
12715,2
8941,1
5192,0
2966,0
8755,2
18110,2
11910,0
14800,0
3927,0
1090,2
16476,0
12846,0
8917,0
7972,1
4582,0
4714,2
25244,2
8995,2
13829,2
5443,0
4752,0
11620,1
478,2
23331,0
266,2
5611,0
6756,1
9965,0
5026,0
8848,1
2505,1
896,2
9833,0
12412,2
12644,2
10211,0
5981,2
3274,0
3747,0
8853,1
9386,0
7241,0
15328,0
13231,2
3302,1
1469,2
5988,2
4552,1
283,1
7424,0
3400,2
18390,1
15700,0
11262,0
11127,2
6142,2
5212,1
12288,2
14613,2
15452,2
15510,2
21627,1
13796,0
6829,1
5145,1
1211,2
18254,2
17549,0
24438,1
25529,1
15000,0
11863,1
6182,0
21745,2
13218,0
7603,2
1410,0
25355,2
1305,2
9086,0
12215,0
9588,2
18944,1
19830,1
716,2
10464,1
954,2
14944,1
10846,2
14595,0
17284,1
4926,0
13520,1
25604,1
10452,1
19179,1
6827,1
13650,0
26195,1
16004,1
5579,0
7202,0
17346,1
3796,0
8268,1
6701,2
12183,1
10700,0
524,2
9028,0
14286,1
4205,1
1328,2
26287,1
6753,1
7072,1
3269,1
14181,1
3657,2
11235,2
9840,1
10596,1
1783,1
21076,2
25776,0
20750,1
9814,1
8569,0
12981,1
15412,1
471,2
26357,0
5278,0
1465,1
13334,0
11040,1
25111,1
6891,0
14398,1
25920,0
15060,1
20441,0
9313,0
16983,0
5551,1
2696,0
11490,0
9764,1
294,2
15289,0
19883,1
10669,0
20773,2
3654,2
4867,2
25560,0
11838,2
6672,0
13723,0
4546,0
6763,1
6450,0
6590,1
11158,2
6556,2
19974,2
620,2
25794,0
20667,2
1582,0
24713,1
9974,0
10620,0
7912,1
3048,2
11398,0
8865,1
13542,0
8097,0
7722,0
12487,1
6061,2
6496,0
3087,0
14267,1
10987,1
17342,2
9591,2
10030,1
19067,2
21088,1
12467,0
141,0
15021,1
19159,1
12062,1
17035,2
1916,0
5369,0
12345,1
840,1
12824,2
12757,0
11677,0
4778,2
95,0
11768,2
10611,0
8050,1
12420,0
5429,1
23943,1
3788,2
5226,2
13642,1
26246,1
9315,0
3735,1
5578,2
12685,0
7360,2
2535,0
1626,0
1009,1
407,1
14567,0
21563,1
10026,1
15129,2
11545,2
8190,2
603,0
13622,1
3053,2
15037,1
25182,2
7512,2
305,2
4410,2
12763,1
6539,1
13415,1
8479,2
1821,0
17231,2
8079,1
24055,1
22140,2
2697,1
14815,0
26216,2
25470,1
1198,2
13590,0
545,0
11382,0
8864,1
22683,2
15529,1
11484,2
23494,2
16898,2
2363,0
4385,1
16370,2
8054,2
4810,0
24658,1
8091,2
7057,2
1046,2
4549,1
26410,1
9610,2
833,1
6995,1
15475,1
3732,1
3097,1
15722,2
25683,2
11811,0
26120,1
17104,2
7473,1
12122,1
2176,1
10229,1
6109,1
3554,0
4636,0
8395,1
1796,1
13621,0
11735,2
2378,0
14017,1
10616,0
16574,0
467,1
318,0
1269,1
8857,2
733,2
692,2
13403,2
4738,1
3061,2
9794,1
2317,2
8882,0
2640,1
14493,1
9552,1
16794,0
8167,1
22588,1
10904,1
23689,1
6097,0
5320,2
9690,1
15459,1
11165,1
13876,1
10539,0
5683,0
19240,1
13191,1
5690,0
219,2
25978,1
1869,0
982,0
587,2
5870,2
12329,2
16369,2
11777,1
1389,0
14096,2
12706,0
82,1
7771,1
450,1
8127,2
4764,0
10782,2
14586,1
1466,0
5917,1
17850,2
7504,2
978,0
6609,0
21735,2
1248,1
14401,0
12759,1
23377,2
5469,1
13348,1
7955,2
12778,2
8255,0
8409,2
7580,2
11248,2
9910,1
9462,0
8818,0
15590,1
22622,2
14594,0
14466,1
13786,2
19445,1
5586,0
25827,0
20565,1
2402,1
12175,2
12052,0
6222,0
8824,0
12719,0
12189,0
14359,0
2911,2
12403,0
1834,2
12921,1
23790,1
19497,1
9133,0
10862,0
2732,1
1865,2
15585,0
19133,1
11440,1
8764,0
10266,0
9655,1
5655,2
5235,2
13468,2
5723,2
11690,1
9518,2
6456,0
14460,0
2518,2
22999,2
2745,0
11661,2
6460,1
26245,0
15279,1
7891,0
12120,2
12779,2
3980,1
12274,1
2790,1
5045,1
8741,0
11901,0
17135,2
13342,0
9025,0
24552,1
23513,2
25844,2
11039,2
10457,1
2548,1
502,0
636,1
14969,1
19682,1
6131,1
8780,1
9463,2
11449,2
2124,1
1685,0
15436,2
8678,1
3799,1
12058,2
4207,1
14686,0
14138,1
862,0
12310,2
12016,0
13239,0
11488,0
10794,1
3600,1
10127,1
13834,0
3362,0
10409,1
2768,2
21457,1
10341,1
5495,0
3393,1
3896,2
8164,1
9004,1
13854,0
11507,2
20706,2
15891,0
21187,2
21204,2
2890,0
25929,1
6149,1
153,2
802,0
15783,0
15804,2
77,0
3159,2
19218,2
14660,1
2354,0
68,2
2185,2
9963,2
1274,2
15150,1
3595,1
16707,2
915,2
1008,1
10877,0
662,0
6479,1
15794,1
10833,1
4476,2
13684,1
9494,2
15815,2
21905,1
6395,0
4840,1
24830,1
6415,2
5336,2
18471,1
4824,1
9843,2
25398,0
22811,2
10007,1
13118,0
13705,0
15372,1
4152,0
9827,0
264,2
2777,2
13121,0
14402,1
12401,2
11713,1
130,0
501,0
17852,2
14534,1
10997,1
1074,0
16880,0
11627,0
483,1
13171,2
25165,2
1667,0
17052,2
520,1
26051,1
23516,1
4216,2
11246,0
5625,0
6204,1
15226,0
15522,1
23935,2
9661,0
6053,1
21324,2
26149,1
2019,2
3211,2
1152,1
343,1
18753,2
20918,2
154,2
17724,0
25122,2
12020,0
4255,1
12904,1
2619,2
10116,2
9516,0
18341,1
7003,2
5816,1
14679,0
25845,0
9346,0
18506,1
10286,2
2103,0
2245,0
2711,2
2776,0
12631,0
7841,2
7646,2
11555,0
15887,1
8577,1
12424,0
16995,2
23594,2
14518,1
9139,0
12721,0
26218,1
2097,1
2712,1
8935,0
7189,1
5464,2
2812,0
385,1
1238,0
11128,2
4014,2
21082,2
11103,0
15788,0
1420,0
11375,2
11510,1
19584,1
12109,1
2739,1
8230,1
13964,0
6343,2
4536,2
18928,1
2609,2
673,0
3148,1
14496,0
16435,1
23583,2
14346,2
8834,0
13105,0
4421,0
10173,2
957,1
1728,2
12690,0
11616,2
2331,2
8174,1
7965,0
26325,1
6793,2
9085,2
6843,1
735,2
6936,2
10493,2
25432,0
20763,2
21739,1
1425,0
924,0
6952,1
13842,1
827,2
13382,0
12340,0
6861,1
11062,0
14066,2
8523,2
11057,1
13513,2
4125,0
11000,2
12498,0
6798,0
12333,2
13015,0
10650,1
9292,1
15067,0
25582,2
23880,1
23065,1
7008,2
5812,2
70,0
598,0
260,0
12316,0
3175,2
6453,0
13318,1
1590,1
7809,2
14919,0
9959,0
15678,2
1942,0
12142,1
25522,2
9009,1
4021,1
22074,2
3992,2
3357,0
11048,2
3160,2
8624,2
2004,1
4989,2
13951,0
23819,1
207,1
8534,0
9106,2
23434,1
60,1
1660,2
268,0
20130,1
4018,1
2595,2
23092,1
11466,1
12976,0
12665,2
3983,0
677,2
17755,2
3506,2
10728,0
4460,1
3386,2
22430,1
2972,0
18351,1
21256,2
9143,1
851,2
10210,2
12041,2
7825,2
52,1
7583,2
25981,0
13667,0
14684,2
16448,0
9640,2
13164,2
15763,1
163,2
14075,0
216,0
5613,2
5930,1
15562,2
11238,1
13540,0
425,0
25545,0
22662,2
11746,1
1461,1
80,0
8057,0
15745,0
9336,1
5023,1
1562,2
11172,1
13639,0
1605,1
12173,1
14251,1
12771,1
12149,1
8912,0
7019,1
12787,1
4875,1
4518,1
11732,2
10666,1
4363,0
12162,1
6202,2
92,1
19230,1
12577,1
675,1
18635,1
10399,0
23091,2
15214,0
10433,1
15421,1
25332,2
10345,1
2590,0
9218,1
1150,2
1557,1
8982,1
2593,2
303,2
12668,1
7505,2
6517,1
242,2
10972,0
9825,1
1922,0
5285,0
628,2
10014,1
18163,1
1688,0
15342,1
5505,1
2930,1
24145,2
1717,1
1078,1
12694,0
16511,0
26234,1
3333,1
11705,1
16442,2
1760,2
25843,2
4100,2
13746,1
500,0
11884,1
7796,0
729,0
7185,2
16841,0
14209,0
25952,1
1027,2
569,2
198,2
24690,1
5163,0
22346,2
12450,2
16605,2
2813,0
26453,1
7425,0
5666,2
11091,0
13176,0
26276,1
831,2
21832,2
23081,1
14008,1
4203,1
11268,1
15109,0
11269,0
2319,0
15009,0
7975,2
10061,2
7741,1
3663,2
13708,1
8994,1
8475,0
854,1
2412,2
11410,1
17154,2
2370,0
962,1
25850,2
9048,0
24369,2
15022,1
11698,1
9684,2
8158,2
11731,2
4909,2
22995,1
8518,2
4036,1
22301,1
1723,1
6368,1
6647,2
14956,1
1308,2
23472,2
14563,0
3123,0
6762,0
11285,1
